item_id,title,url,release_date,developer,price
567380,Heartbound,http://store.steampowered.com/app/567380/Heartbound/,,Pirate Software,
529910,,http://store.steampowered.com/app/529910/ARK_Park/,,,
617720,ASTA : ASTA Server,http://store.steampowered.com/app/617720/ASTA__ASTA_Server/,2017-06-22,POLYGON GAMES,
653840,The Contractor,http://store.steampowered.com/app/653840/The_Contractor/,2017-06-21,dragon1up,
617350,Samurai Forge,http://store.steampowered.com/app/617350/Samurai_Forge/,soon,deeparrowstudio,
666140,My Time At Portia,http://store.steampowered.com/app/666140/My_Time_At_Portia/,2018-01-23,Pathea Games,
604330,The Crown of Leaves,http://store.steampowered.com/app/604330/The_Crown_of_Leaves/,Mar 2018,"Lingrimm,Natalie De Corsair",
662850,Shattered God DEMO,http://store.steampowered.com/app/662850/Shattered_God_DEMO/,2017-06-28,Ithiro Sumi,
606350,,http://store.steampowered.com/app/606350/Puttyface/,,,
596580,Fading of Zarya 7,http://store.steampowered.com/app/596580/Fading_of_Zarya_7/,2018,SiBear Games,
658340,Edge of Insanity,http://store.steampowered.com/app/658340/Edge_of_Insanity/,14 July,Grotta Game Studio,
678250,NoserLand,http://store.steampowered.com/app/678250/NoserLand/,2017-07-11,Alexandr Shvab,
491370,Den vänstra handens stig,http://store.steampowered.com/app/491370/Den_vnstra_handens_stig/,Jul 2017,Newmark Software,
612000,Overdriven Reloaded - Special Edition Upgrade,http://store.steampowered.com/app/612000/Overdriven_Reloaded__Special_Edition_Upgrade/,2017-07-20,TOMAGameStudio,
617620,Disturbed 2,http://store.steampowered.com/app/617620/Disturbed_2/,2018,Iblackpen,
632880,The Majesty of Colors Remastered,http://store.steampowered.com/app/632880/The_Majesty_of_Colors_Remastered/,Summer 2017,Future Proof Games,
676060,,http://store.steampowered.com/app/676060/VR__Killing_Town/,,,
501680,Outreach,http://store.steampowered.com/app/501680/Outreach/,2017,Pixel Spill,
635810,Manygolf,http://store.steampowered.com/app/635810/Manygolf/,Summer 2017,disco.zone,
606740,Cosmic Kites Demo,http://store.steampowered.com/app/606740/Cosmic_Kites_Demo/,2017-08-03,Fishmoose Interactive,
392150,,http://store.steampowered.com/app/392150/SkiJump/,,,
688030,Kiss of the Revenant Reward Pack,http://store.steampowered.com/app/688030/Kiss_of_the_Revenant_Reward_Pack/,2017-08-03,Funcom,
630230,DNL Dedicated Server Tool,http://store.steampowered.com/app/630230/DNL_Dedicated_Server_Tool/,2017-07-21,Snail Games USA,
681120,Funtoon's World (Demo),http://store.steampowered.com/app/681120/Funtoons_World_Demo/,2015-05-01,Yash Future Tech Solutions Pvt Ltd,
675650,Tales of Blood and Sand,http://store.steampowered.com/app/675650/Tales_of_Blood_and_Sand/,2017-08-11,Amaterasu Software,
679050,,http://store.steampowered.com/app/679050/Electro_Pong_VR/,,,
672480,,http://store.steampowered.com/app/672480/Mini_Hockey_VR/,,,
658280,Dungeon; Friends Escape!,http://store.steampowered.com/app/658280/Dungeon_Friends_Escape/,Coming Soon,Space Pupper Games,
433050,XCOM 2: War of the Chosen - Propaganda Center,http://store.steampowered.com/app/433050/XCOM_2_War_of_the_Chosen__Propaganda_Center/,2017-08-15,Firaxis,
603720,There's Poop In My Soup - Pooping with Friends,http://store.steampowered.com/app/603720/Theres_Poop_In_My_Soup__Pooping_with_Friends/,,K Bros Games,
420560,Firefighting Simulator,http://store.steampowered.com/app/420560/Firefighting_Simulator/,Spring 2018,Chronos Unterhaltungssoftware,
598110,Fallout 4 - Creation Club,http://store.steampowered.com/app/598110/Fallout_4__Creation_Club/,2017-08-24,Bethesda Game Studios,
585800,Let's Find a Way,http://store.steampowered.com/app/585800/Lets_Find_a_Way/,2017-01-31,ThinkOfGames,
671580,NeoCube,http://store.steampowered.com/app/671580/NeoCube/,2017-11-15,"Vyacheslav Ozolnieks,Georgy Studenikin",
684700,Celestian Tales: Realms Beyond,http://store.steampowered.com/app/684700/Celestian_Tales_Realms_Beyond/,Winter 2018,Ekuator Games,
698770,Watch Me Jump,http://store.steampowered.com/app/698770/Watch_Me_Jump/,2018-04-19,Jeremy Gable,
706150,theHunter™: Call of the Wild - Backpacks,http://store.steampowered.com/app/706150/theHunter_Call_of_the_Wild__Backpacks/,2017-08-31,Expansive Worlds,
599140,Graveyard Keeper,http://store.steampowered.com/app/599140/Graveyard_Keeper/,2018,Lazy Bear Games,
510390,,http://store.steampowered.com/app/510390/Unknown_Fate/,,,
598740,,http://store.steampowered.com/app/598740/HORIZON_VANGUARD/,,,
601380,The Last One,http://store.steampowered.com/app/601380/The_Last_One/,To be Announced,Phoenix Interactive Studio,
706580,Tokyo Dark: Collector’s Upgrade,http://store.steampowered.com/app/706580/Tokyo_Dark_Collectors_Upgrade/,2017-09-07,Cherrymochi,
677691,Ys VIII: Lacrimosa of DANA - Digital Mini Art Book / デジタル・ミニ・アートブック,http://store.steampowered.com/app/677691/Ys_VIII_Lacrimosa_of_DANA__Digital_Mini_Art_Book/,2017-09-12,Nihon Falcom,
677692,Ys VIII: Lacrimosa of DANA - Digital Soundtrack Sampler / デジタル・サウンドトラックお試し版,http://store.steampowered.com/app/677692/Ys_VIII_Lacrimosa_of_DANA__Digital_Soundtrack_Sampler/,2017-09-12,Nihon Falcom,
677690,Ys VIII: Lacrimosa of DANA - Adol’s Adventure Essentials DLC / アドルの冒険必携セット,http://store.steampowered.com/app/677690/Ys_VIII_Lacrimosa_of_DANA__Adols_Adventure_Essentials_DLC/,2017-09-12,Nihon Falcom,
688730,PetriDish.pw,http://store.steampowered.com/app/688730/PetriDishpw/,2017-09-15,Petri Devs,
596730,Mountaineer,http://store.steampowered.com/app/596730/Mountaineer/,October 2017,Cryobolt Interactive,
712870,Vectorium,http://store.steampowered.com/app/712870/Vectorium/,Winter 2017,IndigoBlue Game Studio,
604030,Warped Reality,http://store.steampowered.com/app/604030/Warped_Reality/,,Unwonted Studios,
598120,The Elder Scrolls V: Skyrim Special Edition - Creation Club,http://store.steampowered.com/app/598120/The_Elder_Scrolls_V_Skyrim_Special_Edition__Creation_Club/,2017-09-25,Bethesda Game Studios,
606000,Die for Valhalla!,http://store.steampowered.com/app/606000/Die_for_Valhalla/,TBA,Monster Couch,
718590,Dark Devotion,http://store.steampowered.com/app/718590/Dark_Devotion/,2018-08-30,Hibernian Workshop,
697870,Cruz Brothers,http://store.steampowered.com/app/697870/Cruz_Brothers/,Coming Soon,DCF Studios,
644000,INTERSTELLAR PRIME,http://store.steampowered.com/app/644000/INTERSTELLAR_PRIME/,2018-12-17,Dreamcatcher Studio,
702620,Wrecking Towers,http://store.steampowered.com/app/702620/Wrecking_Towers/,2017-09-05,Mindtrick,
573320,Underhero,http://store.steampowered.com/app/573320/Underhero/,2018,Paper Castle Games,
650620,,http://store.steampowered.com/app/650620/The_Zero_Dome/,,,
555980,The Dungeon of Destiny,http://store.steampowered.com/app/555980/The_Dungeon_of_Destiny/,TBD,LEVER Software,
714380,Deadbeat Heroes: Collector's Upgrade,http://store.steampowered.com/app/714380/Deadbeat_Heroes_Collectors_Upgrade/,2017-10-10,Deadbeat Productions,
728170,A Near Dawn,http://store.steampowered.com/app/728170/A_Near_Dawn/,2018-09-25,Far-off Daydream Games,
642080,Life is Strange: Before the Storm Episode 2,http://store.steampowered.com/app/642080/Life_is_Strange_Before_the_Storm_Episode_2/,2017-10-19,Deck Nine,
508650,Signal Decay,http://store.steampowered.com/app/508650/Signal_Decay/,Fall 2017,Nela System,
688274,"BLUE REFLECTION: Bonus Costume, Nightless Saber",http://store.steampowered.com/app/688274/BLUE_REFLECTION_Bonus_Costume_Nightless_Saber/,2017-10-24,"KOEI TECMO GAMES CO., LTD.",
696350,"Nights of Azure 2: Bonus Costume, Blue High School Uniform",http://store.steampowered.com/app/696350/Nights_of_Azure_2_Bonus_Costume_Blue_High_School_Uniform/,2017-10-24,"KOEI TECMO GAMES CO., LTD.",
731390,Trove - Gourdzilla Pack,http://store.steampowered.com/app/731390/Trove__Gourdzilla_Pack/,2017-10-24,Trion Worlds,
438460,ARENA 3D,http://store.steampowered.com/app/438460/ARENA_3D/,Coming Soon,Mike Bushell,
550370,The Last Sin,http://store.steampowered.com/app/550370/The_Last_Sin/,2017-10-28,Amaterasu Software,
720730,Without Escape,http://store.steampowered.com/app/720730/Without_Escape/,Coming Soon,Bumpy Trail Games,
624960,,http://store.steampowered.com/app/624960/FootRock2_VR/,,,
417020,REalM: Walk of Soul,http://store.steampowered.com/app/417020/REalM_Walk_of_Soul/,2017,"Authentic Illusions,Arbor Sheep",
614230,Rhythm Rush Demo,http://store.steampowered.com/app/614230/Rhythm_Rush_Demo/,2017-04-07,KFriske Studios,
715850,Episode Shadow DLC,http://store.steampowered.com/app/715850/Episode_Shadow_DLC/,2017-11-07,"Sonic Team,Hardlight",
715900,Shadow Costume DLC,http://store.steampowered.com/app/715900/Shadow_Costume_DLC/,2017-11-07,"Sonic Team,Hardlight",
715870,SEGA Pack DLC,http://store.steampowered.com/app/715870/SEGA_Pack_DLC/,2017-11-07,"Sonic Team,Hardlight",
737530,I'm Lost,http://store.steampowered.com/app/737530/Im_Lost/,2017-11-10,Donbass Games,
662830,Wormix,http://store.steampowered.com/app/662830/Wormix/,2017-11-15,Pragmatix Ltd,
504990,,http://store.steampowered.com/app/504990/VoxVR_Viewer/,,,
547670,,http://store.steampowered.com/app/547670/Musical_Range/,,,
590690,,http://store.steampowered.com/app/590690/Sprint_Vector/,,,
598410,Operation Biotech,http://store.steampowered.com/app/598410/Operation_Biotech/,2017,Uncle Frost Team,
491010,IN-VERT,http://store.steampowered.com/app/491010/INVERT/,Nov 2017,TERNOX,
563530,Insatia,http://store.steampowered.com/app/563530/Insatia/,,"Kozinaka,Weilard,Quyse",
629820,Maneater,http://store.steampowered.com/app/629820/Maneater/,Coming Soon,Blindside Interactive,
747220,Pound of Flesh,http://store.steampowered.com/app/747220/Pound_of_Flesh/,Nov 2017,Ryan Andrew,
628890,Nobunaga's Ambition: Taishi / 信長の野望･大志,http://store.steampowered.com/app/628890/Nobunagas_Ambition_Taishi/,2017-11-29,"KOEI TECMO GAMES CO., LTD.",
692260,Hard Era: The Fantasy Defence,http://store.steampowered.com/app/692260/Hard_Era_The_Fantasy_Defence/,TBD,Siberian Digital,
590810,Command Ops 2: Patton's Charge Vol. 8,http://store.steampowered.com/app/590810/Command_Ops_2_Pattons_Charge_Vol_8/,Summer 2017,Panther Games,
501870,,http://store.steampowered.com/app/501870/HOVR/,,,
724100,The Ino Chronicles: Ascension - DLC,http://store.steampowered.com/app/724100/The_Ino_Chronicles_Ascension__DLC/,2017-12-01,,
754020,Galactic Harvester,http://store.steampowered.com/app/754020/Galactic_Harvester/,2018,ToastieLabs,
752370,,http://store.steampowered.com/app/752370/Silent_space_VR/,,,
721000,The Outliners,http://store.steampowered.com/app/721000/The_Outliners/,2017-12-04,Zworkshop,
709010,Professional Offroad Transport Simulator,http://store.steampowered.com/app/709010/Professional_Offroad_Transport_Simulator/,Q1 2018,dev4play,
733100,Oh My Godheads: Collector’s Upgrade,http://store.steampowered.com/app/733100/Oh_My_Godheads_Collectors_Upgrade/,2017-12-05,Titutitech,
463410,Panic Pump - Can you save them ALL?,http://store.steampowered.com/app/463410/Panic_Pump__Can_you_save_them_ALL/,Dec 2017,Digilie Studio s.n.c.,
672240,Dreams of Greatness,http://store.steampowered.com/app/672240/Dreams_of_Greatness/,Январь 2018,Steel Fox,
737790,Rest House VR,http://store.steampowered.com/app/737790/Rest_House_VR/,2017-10-20,studio Don Quixote,
754470,DashPanel - Assetto Corsa Full Data,http://store.steampowered.com/app/754470/DashPanel__Assetto_Corsa_Full_Data/,2017-12-11,PyrofrogStudos,
755073,DashPanel - SimBin/Sector3 Studios Full Data,http://store.steampowered.com/app/755073/DashPanel__SimBinSector3_Studios_Full_Data/,2017-12-11,PyrofrogStudos,
755071,DashPanel - PCARS Full Data,http://store.steampowered.com/app/755071/DashPanel__PCARS_Full_Data/,2017-12-11,PyrofrogStudos,
755072,DashPanel - rFactor Full Data,http://store.steampowered.com/app/755072/DashPanel__rFactor_Full_Data/,2017-12-11,PyrofrogStudos,
755070,DashPanel - Codemasters Full Data,http://store.steampowered.com/app/755070/DashPanel__Codemasters_Full_Data/,2017-12-11,PyrofrogStudos,
530597,Instinct Coin &amp; Madhouse Mode Unlock,http://store.steampowered.com/app/530597/Instinct_Coin__Madhouse_Mode_Unlock/,2017-12-11,"CAPCOM Co., Ltd.",
530596,Attack Coin &amp; Madhouse Mode Unlock,http://store.steampowered.com/app/530596/Attack_Coin__Madhouse_Mode_Unlock/,2017-12-11,"CAPCOM Co., Ltd.",
530595,Defense Coin &amp; Madhouse Mode Unlock,http://store.steampowered.com/app/530595/Defense_Coin__Madhouse_Mode_Unlock/,2017-12-11,"CAPCOM Co., Ltd.",
530598,Reload Coin &amp; Madhouse Mode Unlock,http://store.steampowered.com/app/530598/Reload_Coin__Madhouse_Mode_Unlock/,2017-12-11,"CAPCOM Co., Ltd.",
530599,Universal Coin &amp; Madhouse Mode Unlock,http://store.steampowered.com/app/530599/Universal_Coin__Madhouse_Mode_Unlock/,2017-12-11,"CAPCOM Co., Ltd.",
708790,Fantasy World,http://store.steampowered.com/app/708790/Fantasy_World/,Soon,LaserStone,
580960,Little Diggel,http://store.steampowered.com/app/580960/Little_Diggel/,2017,Dream Clay Studio,
731690,Humans VR,http://store.steampowered.com/app/731690/Humans_VR/,2017-12-15,U24 Solutions,
715670,DashPanel,http://store.steampowered.com/app/715670/DashPanel/,2017-12-15,PyrofrogStudos,
596260,S-COPTER: Trials of Quick Fingers and Logic,http://store.steampowered.com/app/596260/SCOPTER_Trials_of_Quick_Fingers_and_Logic/,First quarter of 2018,Noble Fox Games,
704740,Life is Strange: Before the Storm Episode 3,http://store.steampowered.com/app/704740/Life_is_Strange_Before_the_Storm_Episode_3/,2017-12-19,Deck Nine,
602600,Visions of Zosimos,http://store.steampowered.com/app/602600/Visions_of_Zosimos/,2018,Forever Interactive Inc.,
772430,Hero of the Kingdom III,http://store.steampowered.com/app/772430/Hero_of_the_Kingdom_III/,H2 2018,Lonely Troops,
764830,,http://store.steampowered.com/app/764830/Snowmania/,,,
659330,Rubber Toys,http://store.steampowered.com/app/659330/Rubber_Toys/,"21 Jun, 2017",Aatlantis Code,
523750,Die 4te Offenbarung,http://store.steampowered.com/app/523750/Die_4te_Offenbarung/,1999-01-07,"D4O AG,Dialsoft,Xaradon Studios",
767600,Lepur,http://store.steampowered.com/app/767600/Lepur/,Soon,"Sochnoslivka, Luis Zuno",
593931,Episode 3 - Making Nanomachines from DNA,http://store.steampowered.com/app/593931/Episode_3__Making_Nanomachines_from_DNA/,2017-12-22,"FOO VR, Inc.",
770510,Devil's Land,http://store.steampowered.com/app/770510/Devils_Land/,2018-01-10,Blaiz Entertainment,
752570,Song of Memories,http://store.steampowered.com/app/752570/Song_of_Memories/,2018年初頭発売予定,"Future Tech Lab Co.,Ltd.",
765570,,http://store.steampowered.com/app/765570/Orcz_Evolve_VR/,,,
762120,Nuke Babysitter Simulator | Kim Edition,http://store.steampowered.com/app/762120/Nuke_Babysitter_Simulator__Kim_Edition/,2017-12-10,Invisible Man,
772260,NitorInc.: Touhou Microgames!,http://store.steampowered.com/app/772260/NitorInc_Touhou_Microgames/,Please wait warmly,NitorInc. Collab,
740800,StarBallMadNess - Christmas Special,http://store.steampowered.com/app/740800/StarBallMadNess__Christmas_Special/,Dec 2017,GreenGasGames,
688750,MineDrill Redux,http://store.steampowered.com/app/688750/MineDrill_Redux/,Dec 2017,Cristi Militaru,
609850,,http://store.steampowered.com/app/609850/Slinger_VR/,,,
692880,The Sage of Twilight,http://store.steampowered.com/app/692880/The_Sage_of_Twilight/,2017-09-05,Black Fox Pavilion,
503490,Sword of Fireheart - The Awakening Element,http://store.steampowered.com/app/503490/Sword_of_Fireheart__The_Awakening_Element/,early access,"gillenew,Fraccaro",
753390,The Eerie Adventures Of Kally,http://store.steampowered.com/app/753390/The_Eerie_Adventures_Of_Kally/,2017-12-25,DS,
690200,Capsular,http://store.steampowered.com/app/690200/Capsular/,2018,Gunschlinger,
529060,Space Simulator,http://store.steampowered.com/app/529060/Space_Simulator/,Feb 2018,Stuka Games Inc,
548280,NeonBall,http://store.steampowered.com/app/548280/NeonBall/,Coming Soon/Próximamente,Nelium Games,
765730,,http://store.steampowered.com/app/765730/Wand_Wars_VR/,,,
513640,Howl,http://store.steampowered.com/app/513640/Howl/,Soon,Gunsquad,
595500,Freedom Planet 2,http://store.steampowered.com/app/595500/Freedom_Planet_2/,TBD,GalaxyTrail,
587160,Nose Goes,http://store.steampowered.com/app/587160/Nose_Goes/,August 2017,Epic Gamer World LLC,
756450,Neonicum,http://store.steampowered.com/app/756450/Neonicum/,Dec 2017,Cristalis Studio,
761720,Can you eat by yourself,http://store.steampowered.com/app/761720/Can_you_eat_by_yourself/,2017-12-18,Independent team,
765990,Achievement Hunter: Zombie 3,http://store.steampowered.com/app/765990/Achievement_Hunter_Zombie_3/,2017-12-18,putilin_industries,
673930,Booking Revolution,http://store.steampowered.com/app/673930/Booking_Revolution/,,MDickie,
673910,Wrestling Revolution 2D,http://store.steampowered.com/app/673910/Wrestling_Revolution_2D/,2017-12-18,MDickie,
763880,,http://store.steampowered.com/app/763880/No_Ordinary_Elevator/,,,
753090,,http://store.steampowered.com/app/753090/Marius/,,,
619150,while True: learn(),http://store.steampowered.com/app/619150/while_True_learn/,2018 [Now get free Pre Alpha],Luden.io,
622440,Pandemic: The Board Game,http://store.steampowered.com/app/622440/Pandemic_The_Board_Game/,1st Quarter 2018,"Asmodee Digital,F2Z Entertainment",
760450,Mad Quad,http://store.steampowered.com/app/760450/Mad_Quad/,SOON,Retardia Games,
760440,Dungeon Escapist,http://store.steampowered.com/app/760440/Dungeon_Escapist/,SOON,Retardia Games,
757900,Live And Learn,http://store.steampowered.com/app/757900/Live_And_Learn/,2017-12-15,Sambiglyon,
579560,Sky Trader,http://store.steampowered.com/app/579560/Sky_Trader/,Dec 2017,Feudant Interactive Inc.,
704450,Neverwinter Nights: Enhanced Edition,http://store.steampowered.com/app/704450/Neverwinter_Nights_Enhanced_Edition/,TBA,Beamdog,
737002,Neverwinter Nights: Pirates of the Sword Coast,http://store.steampowered.com/app/737002/Neverwinter_Nights_Pirates_of_the_Sword_Coast/,TBA,Beamdog,
737001,Neverwinter Nights: Wyvern Crown of Cormyr,http://store.steampowered.com/app/737001/Neverwinter_Nights_Wyvern_Crown_of_Cormyr/,TBA,Beamdog,
737000,Neverwinter Nights: Infinite Dungeons,http://store.steampowered.com/app/737000/Neverwinter_Nights_Infinite_Dungeons/,TBA,Beamdog,
738710,Neverwinter Nights: Enhanced Edition Official Soundtrack,http://store.steampowered.com/app/738710/Neverwinter_Nights_Enhanced_Edition_Official_Soundtrack/,TBA,Beamdog,
744680,Neverwinter Nights: Heroes of Neverwinter,http://store.steampowered.com/app/744680/Neverwinter_Nights_Heroes_of_Neverwinter/,TBA,Beamdog,
646210,The Mind's Eclipse,http://store.steampowered.com/app/646210/The_Minds_Eclipse/,2018-01-25,"Mind's Eclipse Interactive, LLC",
437010,Space Battle Core,http://store.steampowered.com/app/437010/Space_Battle_Core/,Coming Soon,Korion,
738711,Neverwinter Nights: Premium Adventures Official Soundtrack,http://store.steampowered.com/app/738711/Neverwinter_Nights_Premium_Adventures_Official_Soundtrack/,TBA,Beamdog,
758840,,http://store.steampowered.com/app/758840/Bygone_Worlds_Drama_at_the_Odeion/,,,
764510,Phantom Signal,http://store.steampowered.com/app/764510/Phantom_Signal/,Jan 2018,Veslo Games,
629970,,http://store.steampowered.com/app/629970/Beast_Pets/,,,
759101,Warframe Mirage Prime Access: Eclipse Pack,http://store.steampowered.com/app/759101/Warframe_Mirage_Prime_Access_Eclipse_Pack/,2017-12-12,Digital Extremes,
759110,Warframe: Mirage Prime Access,http://store.steampowered.com/app/759110/Warframe_Mirage_Prime_Access/,2017-12-12,Digital Extremes,
759100,Warframe Mirage Prime Access: Hall of Mirrors Pack,http://store.steampowered.com/app/759100/Warframe_Mirage_Prime_Access_Hall_of_Mirrors_Pack/,2017-12-12,Digital Extremes,
759102,Warframe Mirage Prime Access: Prism Pack,http://store.steampowered.com/app/759102/Warframe_Mirage_Prime_Access_Prism_Pack/,2017-12-12,Digital Extremes,
677180,Pantropy,http://store.steampowered.com/app/677180/Pantropy/,TBA,Brain Stone GmbH,
760700,FYD,http://store.steampowered.com/app/760700/FYD/,Soon,Atriagames,
750120,,http://store.steampowered.com/app/750120/Retinopsy_VR__Look/,,,
710190,Puzzle Sisters Foer,http://store.steampowered.com/app/710190/Puzzle_Sisters_Foer/,预热群52756441,一次元创作组,
377300,Thunder Tier One,http://store.steampowered.com/app/377300/Thunder_Tier_One/,TBA,fragOut Studio,
712080,7 Bones and 7 Stones - The Ritual,http://store.steampowered.com/app/712080/7_Bones_and_7_Stones__The_Ritual/,Dec 2017,RunAroundGames,
758090,茂伸奇谈-Monobeno-,http://store.steampowered.com/app/758090/Monobeno/,2018年1月,Lose,
732140,Below Zero,http://store.steampowered.com/app/732140/Below_Zero/,2017,Pixel Star,
730940,LOST SPHEAR Demo,http://store.steampowered.com/app/730940/LOST_SPHEAR_Demo/,2017-12-07,Tokyo RPG Factory,
760680,,http://store.steampowered.com/app/760680/Galaxy_Race/,,,
408530,,http://store.steampowered.com/app/408530/FORM__Episode_1_Demo/,,,
740100,Last Defense,http://store.steampowered.com/app/740100/Last_Defense/,2017,AYE Technology,
284080,Lost Squad,http://store.steampowered.com/app/284080/Lost_Squad/,Coming soon,Oak Gear,
757480,Broken Reality,http://store.steampowered.com/app/757480/Broken_Reality/,Fall 2018,Dynamic Media Triad,
670930,Escape Doodland,http://store.steampowered.com/app/670930/Escape_Doodland/,Q1 2018,appSide Down,
744020,,http://store.steampowered.com/app/744020/KPop_VR/,,,
679240,DONT PLAY THIS GAME.EXE,http://store.steampowered.com/app/679240/DONT_PLAY_THIS_GAMEEXE/,0̵1̴0̵0̶1̷0̶0̵0̴ ̴0̶0̶1̶1̶0̷0̶1̵1̴ ̸0̶0̶1̶1̵0̶1̷0̴0̵ ̴0̶1̷0̸1̵0̷0̴1̶0̴ ̴0̷0̴1̷1̶0̶1̵1̷1̵ ̵,u̷n̸k̴n̶o̴w̶n̵,
737660,The Deepest House,http://store.steampowered.com/app/737660/The_Deepest_House/,"""""""Soon""""""",Mr. Thee,
645530,Raise The Dead,http://store.steampowered.com/app/645530/Raise_The_Dead/,2018,Colossal Wreck,
756640,Welcome to Orochi Park,http://store.steampowered.com/app/756640/Welcome_to_Orochi_Park/,2018-12-03,Anima Chambers,
719160,Akhenaten: Rule as Pharaoh,http://store.steampowered.com/app/719160/Akhenaten_Rule_as_Pharaoh/,Coming Soon,Dotware,
378690,Potions: A Curious Tale,http://store.steampowered.com/app/378690/Potions_A_Curious_Tale/,Spring 2017,Stumbling Cat,
746110,Technosphere,http://store.steampowered.com/app/746110/Technosphere/,SOON,Adaptive Game,
488430,Galaxy in Turmoil,http://store.steampowered.com/app/488430/Galaxy_in_Turmoil/,Demo coming soon.,"Frontwire Studios, LLC",
661142,Cattails Deluxe Kickstarter-exclusive Color,http://store.steampowered.com/app/661142/Cattails_Deluxe_Kickstarterexclusive_Color/,2017-07-01,Falcon Development,
661141,Cattails Kickstarter-exclusive Color,http://store.steampowered.com/app/661141/Cattails_Kickstarterexclusive_Color/,2017-07-01,Falcon Development,
563740,Lemons Must Die,http://store.steampowered.com/app/563740/Lemons_Must_Die/,Coming 2017,Superbyte Games,
672140,Battle For Korsun,http://store.steampowered.com/app/672140/Battle_For_Korsun/,Winter 2017,Yobowargames,
598640,Wonder Wickets,http://store.steampowered.com/app/598640/Wonder_Wickets/,Q1 2018,Rightstick Studios,
622820,HALUNAZI,http://store.steampowered.com/app/622820/HALUNAZI/,TBD,HALUNAZI GAMES,
730630,Black Desert Online - Limited Package,http://store.steampowered.com/app/730630/Black_Desert_Online__Limited_Package/,2017-11-23,Pearl Abyss,
730631,Black Desert Online - Prime Package,http://store.steampowered.com/app/730631/Black_Desert_Online__Prime_Package/,2017-11-23,Pearl Abyss,
730632,Black Desert Online - Legendary Package,http://store.steampowered.com/app/730632/Black_Desert_Online__Legendary_Package/,2017-11-23,Pearl Abyss,
424030,War of Rights,http://store.steampowered.com/app/424030/War_of_Rights/,Not yet available,Campfire Games,
730700,The Word Is Not The Thing,http://store.steampowered.com/app/730700/The_Word_Is_Not_The_Thing/,Winter 2017,Mavenmob,
711700,Super 123,http://store.steampowered.com/app/711700/Super_123/,C'est bientôt...                    (ou pas),Neosia Entertainment,
747700,Space Shaft,http://store.steampowered.com/app/747700/Space_Shaft/,2017-11-17,starmops,
738580,Wars and Battles: Normandy,http://store.steampowered.com/app/738580/Wars_and_Battles_Normandy/,2017-11-17,"Battle Factory,HexWar Games",
704520,,http://store.steampowered.com/app/704520/Battle_Buddies_VR/,,,
754270,Hexvade,http://store.steampowered.com/app/754270/Hexvade/,Q1 2018,Zeritum,
681740,Liberator TD,http://store.steampowered.com/app/681740/Liberator_TD/,,Okay Studios,
743240,,http://store.steampowered.com/app/743240/Oh_My_Cooking_Gun/,,,
590820,Pixel Stories of Dungeon,http://store.steampowered.com/app/590820/Pixel_Stories_of_Dungeon/,Spring 2018,PowerGaelic,
707310,,http://store.steampowered.com/app/707310/The_Little_Prince_VR/,,,
695970,Treadnauts,http://store.steampowered.com/app/695970/Treadnauts/,2018-02-02,Topstitch Games,
503750,SPLASH BLAST PANIC,http://store.steampowered.com/app/503750/SPLASH_BLAST_PANIC/,Coming Soon,Team KwaKwa,
730390,Raji: An Ancient Epic,http://store.steampowered.com/app/730390/Raji_An_Ancient_Epic/,2019-05-01,Nodding Heads Games,
632470,No Truce With The Furies (working title),http://store.steampowered.com/app/632470/No_Truce_With_The_Furies_working_title/,TBA,ZA/UM,
705530,Wizard Hunter 2348,http://store.steampowered.com/app/705530/Wizard_Hunter_2348/,2017,Foxwarrior Productions,
725353,HITMAN™ - Bonus Campaign Patient Zero,http://store.steampowered.com/app/725353/HITMAN__Bonus_Campaign_Patient_Zero/,2017-11-07,"Io-Interactive A/S,Feral Interactive (Linux),Feral Interactive (Mac)",
737780,HITMAN™ - GOTY Outfit Bundle,http://store.steampowered.com/app/737780/HITMAN__GOTY_Outfit_Bundle/,2017-11-07,"Io-Interactive A/S,Feral Interactive (Linux),Feral Interactive (Mac)",
712120,Rhythmica,http://store.steampowered.com/app/712120/Rhythmica/,2017-11-06,ZOU Inc.,
680750,Destination Primus Vita - Episode 1: Austin,http://store.steampowered.com/app/680750/Destination_Primus_Vita__Episode_1_Austin/,2017-11-06,Epsilon Games,
678750,,http://store.steampowered.com/app/678750/Gravity_Tunnel_VR/,,,
696770,K'NOSSOS,http://store.steampowered.com/app/696770/KNOSSOS/,January 2019,Svarun Entertainment,
667690,Bedlamball,http://store.steampowered.com/app/667690/Bedlamball/,Q4 2017,"Evan Peiperl,Brianna Livesay",
611710,Kaiju Big Battel: Fighto Fantasy,http://store.steampowered.com/app/611710/Kaiju_Big_Battel_Fighto_Fantasy/,Early 2018,Paul Harrington,
633060,Orwell: Ignorance is Strength,http://store.steampowered.com/app/633060/Orwell_Ignorance_is_Strength/,Datachunks conflicted. Be vigiliant.,Osmotic Studios,
675480,Witch Thief,http://store.steampowered.com/app/675480/Witch_Thief/,Coming Soon,Cardboard Keep,
625740,Rifter,http://store.steampowered.com/app/625740/Rifter/,,IMakeGames,
659150,Dark Train: Coupe,http://store.steampowered.com/app/659150/Dark_Train_Coupe/,Q1 2018,Paperash Studio,
575340,Chessaria: The Tactical Adventure,http://store.steampowered.com/app/575340/Chessaria_The_Tactical_Adventure/,Coming soon,Pixel Wizards,
