user_id,item_id,recommend,posted_date,year,sentiment_analysis
MonsOlympus,217140,True,2013-09-21,2013,2
MonsOlympus,203160,True,2013-07-26,2013,2
MonsOlympus,108710,True,2012-07-21,2012,2
MonsOlympus,620,True,2011-11-05,2011,2
MonsOlympus,98400,True,2011-09-15,2011,2
pabloagecrash,203160,True,,0,2
pabloagecrash,8870,True,2015-12-27,2015,1
pabloagecrash,285160,True,2014-12-25,2014,2
pabloagecrash,224480,True,2014-12-18,2014,2
pabloagecrash,7670,True,2014-08-17,2014,2
76561198072623269,730,True,2014-09-20,2014,1
76561198097769867,730,True,,0,1
76561198097769867,374570,True,2015-05-30,2015,2
76561198097769867,19900,True,2014-12-05,2014,2
76561198097769867,209870,False,2014-02-16,2014,2
Bowmore,6220,True,2013-09-14,2013,0
Bowmore,218410,True,2013-06-25,2013,2
Bowmore,212680,True,2012-12-20,2012,2
Bowmore,18700,False,2011-12-27,2011,0
Bowmore,4560,True,2011-12-24,2011,2
Bowmore,33130,False,2015-04-03,2015,0
Bowmore,261030,False,2015-05-24,2015,0
76561198084233046,440,True,2014-01-14,2014,2
76561198084233046,322170,True,,0,2
737911,319550,True,2014-11-27,2014,0
737911,440,True,2015-03-28,2015,2
737911,204300,True,2014-12-22,2014,0
76561198073787527,4000,True,,0,0
76561198073787527,223710,True,2015-09-28,2015,0
SeLtecK,113200,True,2014-11-19,2014,1
SeLtecK,240,True,2013-12-26,2013,1
SeLtecK,730,True,2014-12-02,2014,1
SeLtecK,211400,True,2014-12-29,2014,1
SeLtecK,50130,True,2014-11-27,2014,1
psibracket,239030,True,2013-12-30,2013,2
psibracket,391540,True,2015-09-17,2015,2
Bradstuffer,48700,True,2014-06-22,2014,0
Bradstuffer,730,True,2013-12-23,2013,2
Ghost_Project,252490,True,2015-06-20,2015,2
Ghost_Project,107410,True,2015-05-28,2015,2
Brad123ghost,570,False,,0,0
Brad123ghost,730,True,,0,2
76561198046168702,440,True,2013-05-14,2013,1
76561198046168702,299360,False,,0,2
brahhhhcsgomatee,10,True,2015-08-24,2015,1
brahhhhcsgomatee,570,True,2015-08-24,2015,0
brahhhhcsgomatee,730,True,2015-08-24,2015,1
76561198088890688,440,True,2013-12-09,2013,2
76561198088890688,224260,True,2014-11-20,2014,2
76561198088890688,209870,True,2014-10-19,2014,2
76561198088890688,208090,True,2014-02-25,2014,2
HappyGamerX,204360,True,2013-12-10,2013,2
76561198028640914,351700,True,,0,2
76561198028640914,413150,True,,0,2
76561198028640914,11260,False,2014-02-11,2014,0
76561198028640914,252490,True,2014-01-10,2014,0
76561198028640914,220200,True,2013-11-28,2013,2
76561198063539698,49800,False,2015-05-01,2015,1
tratandodevolveraljuego,440,True,2013-03-29,2013,1
Zen2910,730,True,,0,2
76561198089527527,230410,True,2013-09-06,2013,1
76561198089527527,620,True,,0,1
76561198089527527,346110,True,2015-09-16,2015,1
76561198089527527,550,True,2015-09-15,2015,1
76561198089527527,630,True,2013-10-27,2013,1
76561198089527527,440,True,2013-09-22,2013,1
76561198033945314,362930,True,,0,0
76561198033945314,8190,True,2014-06-23,2014,1
76561198033945314,214490,True,,0,1
76561198033945314,250900,True,2015-02-13,2015,0
76561198033945314,113200,True,2015-02-13,2015,0
76561198033945314,440,True,2013-12-24,2013,2
breadbord,730,True,2014-07-22,2014,0
breadbord,303210,True,2015-10-06,2015,2
76561198078232689,440,True,2014-06-07,2014,1
76561197994108307,8930,True,2013-12-08,2013,0
76561197990029377,218620,False,2015-10-16,2015,1
76561197990029377,207140,True,2015-10-04,2015,2
76561198094997873,221100,True,2014-03-21,2014,2
brilliantbrenny,730,True,2015-11-25,2015,2
brilliantbrenny,206500,True,2014-02-06,2014,1
brilliantbrenny,221100,True,2014-10-08,2014,2
76561198082012465,570,True,2015-07-18,2015,2
brians89,730,True,2013-12-23,2013,2
76561198075938729,570,True,2014-02-13,2014,1
76561198075938729,224260,True,2014-01-29,2014,2
brimmers,221380,True,2014-04-25,2014,2
imacatseeulr,246620,True,2015-06-05,2015,0
imacatseeulr,346900,True,2015-09-08,2015,1
imacatseeulr,239030,True,2015-07-28,2015,1
imacatseeulr,230050,True,2015-05-10,2015,1
imacatseeulr,232090,True,2015-04-23,2015,2
imacatseeulr,550,True,2014-09-18,2014,0
imacatseeulr,319510,False,2014-09-03,2014,2
imacatseeulr,218620,True,2014-08-08,2014,2
imacatseeulr,4000,True,2014-05-30,2014,1
imacatseeulr,440,True,2012-08-02,2012,1
76561198085327867,236390,True,2014-05-18,2014,2
76561198085327867,218620,True,2014-03-20,2014,2
76561198085327867,291550,True,,0,2
76561198085327867,304930,True,2014-07-09,2014,2
76561198085327867,440,True,2013-03-14,2013,2
brittishsnow,346900,True,2015-06-24,2015,2
brittishsnow,203160,True,2013-12-03,2013,2
MyloXylotoMeh,248570,True,2015-03-13,2015,0
negrosarcastico,4000,True,,0,2
negrosarcastico,730,True,2014-03-14,2014,2
negrosarcastico,252950,False,,0,1
negrosarcastico,304050,True,2015-11-01,2015,1
negrosarcastico,253710,True,2015-11-01,2015,1
negrosarcastico,208090,True,2014-02-26,2014,1
negrosarcastico,550,True,2014-01-05,2014,2
76561198039741219,214950,False,2014-03-22,2014,0
76561198041151638,206420,True,2014-01-31,2014,0
ImBrodzster,334230,True,2015-04-26,2015,0
ImBrodzster,346900,True,2015-04-24,2015,2
elijahwells,730,True,2015-05-26,2015,2
dedwick,304930,True,2014-08-15,2014,0
dedwick,322330,True,2015-02-24,2015,1
dedwick,440,True,2013-12-20,2013,2
spyo101,440,True,2014-01-12,2014,0
76561198047232247,8870,True,2014-02-13,2014,2
76561198047232247,275180,True,,0,2
booker-t,271590,True,2015-05-31,2015,0
brookiecooki3,570,True,2014-07-08,2014,2
76561198175551711,301520,True,,0,2
76561198175551711,211820,True,,0,0
76561198175551711,730,True,,0,2
76561198055853962,304930,True,2014-08-16,2014,0
76561198055853962,224540,False,2013-12-26,2013,2
76561198034082727,316010,True,,0,2
76561198121336011,570,True,2014-08-26,2014,2
76561198045367986,223710,True,2014-02-27,2014,0
76561198071028681,239820,True,,0,2
76561198071028681,15320,True,2015-01-17,2015,2
brucedickso,49520,True,2014-12-24,2014,1
76561198089007454,570,True,2014-08-06,2014,1
Respected_Elder,224760,True,2014-06-20,2014,2
Respected_Elder,440,True,2014-04-17,2014,0
76561198053619760,316790,True,2015-02-18,2015,0
76561198053619760,374570,True,2015-05-28,2015,1
76561198053619760,281770,True,2015-07-06,2015,1
76561198053619760,40330,True,2015-01-27,2015,0
66083299,730,True,2015-09-06,2015,1
66083299,200210,True,,0,2
66083299,323370,True,2015-12-18,2015,1
66083299,440,True,2011-10-06,2011,1
76561198088397505,219640,True,2013-12-23,2013,2
76561198088397505,321300,True,2015-01-04,2015,0
76561198088397505,335240,True,2015-02-21,2015,2
76561198088397505,6060,True,2015-05-01,2015,2
76561198088397505,214950,True,2015-02-17,2015,2
76561198088397505,48700,True,2013-11-28,2013,2
76561198088397505,440,True,2013-05-01,2013,2
java-script,204300,True,2013-02-02,2013,2
BRUTEMILK,570,True,2014-06-12,2014,2
BRUTEMILK,22370,True,2015-11-13,2015,0
BRUTEMILK,219150,True,2015-12-23,2015,1
BruteTartarus66,213610,True,,0,2
BruteTartarus66,71340,True,,0,2
BruteTartarus66,334230,True,,0,2
BruteTartarus66,316660,False,,0,2
BruteTartarus66,205100,True,2015-12-20,2015,2
BruteTartarus66,233450,True,2015-07-04,2015,2
BruteTartarus66,220860,True,2013-07-13,2013,0
BruteTartarus66,203650,True,2013-06-21,2013,2
nebuze,218620,True,2013-12-06,2013,2
nebuze,376870,True,,0,1
BlockStabFatality,377160,False,,0,0
BlockStabFatality,214490,True,2015-01-24,2015,0
BlockStabFatality,15710,True,,0,2
BlockStabFatality,10680,True,2014-05-09,2014,0
BlockStabFatality,238320,True,2014-02-21,2014,0
BlockStabFatality,3730,True,2013-07-07,2013,2
BlockStabFatality,15700,True,2013-07-07,2013,0
76561198067127485,252490,True,2014-12-22,2014,2
76561198067127485,244930,True,2015-04-04,2015,2
LOLBITCHS,57300,True,2014-11-02,2014,2
LOLBITCHS,4000,True,2013-12-04,2013,2
76561198058612424,570,True,2013-12-22,2013,2
544183980,418340,True,2015-12-05,2015,2
76561198087017601,206420,True,2013-12-01,2013,2
76561198087017601,440,True,2013-12-01,2013,2
76561198089861671,730,True,2014-10-12,2014,2
BuckysButthol,362890,True,,0,2
BuckysButthol,550,True,2012-09-01,2012,2
76561198085635425,730,True,,0,2
76561198045481360,212680,True,2014-06-19,2014,2
76561198058550517,230410,True,2014-04-16,2014,2
76561198081891604,206420,True,2014-09-10,2014,0
76561198081891604,4000,True,2014-09-10,2014,2
76561198081891604,238010,True,2014-01-27,2014,0
76561198081891604,241540,False,2015-09-27,2015,0
76561198044706489,570,True,2015-06-11,2015,2
BuffyMan,413150,True,,0,2
BuffyMan,238460,True,2014-05-16,2014,2
buggy00,570,True,2013-11-05,2013,2
buggy00,218230,True,2013-09-29,2013,2
buggy00,237930,True,,0,2
buggy00,271590,True,2015-04-13,2015,2
buggy00,377160,True,2015-11-20,2015,0
buggy00,218620,False,2014-01-02,2014,0
buggy00,221100,False,2014-06-07,2014,2
buggy00,17480,True,2013-07-28,2013,2
buggy00,97000,True,2013-01-09,2013,2
76561198071252693,105600,True,2015-06-30,2015,2
76561198071252693,247730,True,2015-01-21,2015,2
Buhmann,49520,True,2013-12-19,2013,1
buizill,211820,True,2014-01-02,2014,1
76561198063085949,226740,True,2015-01-04,2015,2
bulgytuna,298050,True,,0,0
76561198047308188,232090,True,2015-05-09,2015,2
76561198088340679,433340,True,,0,2
dogapp,242800,False,2014-11-28,2014,1
dogapp,252490,False,2015-11-19,2015,1
dogapp,231430,False,2015-09-23,2015,1
dogapp,218620,True,2014-07-23,2014,1
dogapp,13540,False,,0,1
brutusthebumble,248860,True,,0,2
brutusthebumble,230410,True,2015-11-29,2015,2
brutusthebumble,620,True,2015-11-29,2015,2
brutusthebumble,214560,True,2015-11-29,2015,2
76561198071075281,221100,False,2015-11-06,2015,0
76561198073862526,2700,True,,0,2
76561198077660216,105600,True,,0,2
76561198077660216,216150,False,2013-12-18,2013,0
76561198059631701,219150,True,2014-11-20,2014,1
JackieMastergames,287290,True,2015-02-28,2015,0
JackieMastergames,268050,True,2015-01-03,2015,1
totesnotahacker,359550,True,2015-12-01,2015,2
76561198053734175,242820,True,2015-04-09,2015,2
76561198085133982,236390,False,2014-06-07,2014,0
BurningHope,220200,True,2014-07-19,2014,1
Luckless_Romance,200210,True,2014-09-03,2014,1
burningcrawler,206440,True,2014-01-24,2014,2
76561198067425198,346900,True,2015-08-24,2015,2
76561198067425198,230410,True,2015-10-11,2015,0
76561198067425198,243470,False,2015-09-06,2015,0
dantheflyingman,730,True,,0,1
dantheflyingman,340350,True,2015-05-17,2015,2
dantheflyingman,440,True,2015-01-01,2015,0
76561198115387222,301520,True,2015-12-12,2015,2
ButteryTyrant,218230,True,2015-07-21,2015,2
ButteryTyrant,730,True,2015-03-24,2015,0
ButteryTyrant,291480,True,2014-07-08,2014,2
ButteryTyrant,298630,True,2015-02-20,2015,2
Scriptdrive,230410,True,2015-06-26,2015,0
buttjuggler,730,True,2014-01-23,2014,1
princesshussy,440,True,2014-03-01,2014,2
brett50cal,8870,True,2015-06-13,2015,2
brett50cal,22370,True,2015-06-11,2015,2
buzdbumblebee,15700,True,2015-04-17,2015,2
buzdbumblebee,730,True,2015-04-17,2015,0
buzdbumblebee,71230,True,2014-12-22,2014,0
buzdbumblebee,620,True,2014-12-22,2014,1
buzdbumblebee,221640,True,2014-04-27,2014,2
buzdbumblebee,24740,True,2013-12-20,2013,2
76561198039400240,570,True,2015-03-10,2015,2
76561198020054096,570,True,2014-06-24,2014,2
76561198032691504,402020,False,2015-11-02,2015,0
76561198041551333,730,True,2015-02-20,2015,0
byoso,440,True,2013-04-14,2013,2
76561198122930698,335330,False,2014-12-18,2014,1
76561198122930698,257120,True,2014-11-04,2014,2
76561198122930698,284160,True,2015-05-31,2015,0
76561198122930698,240,True,2014-12-18,2014,2
SirSloth_,440,True,2014-05-30,2014,0
c0nt4g10n,405170,False,2015-12-23,2015,1
c0nt4g10n,413850,True,2015-10-30,2015,1
c0nt4g10n,208090,False,,0,2
c0nt4g10n,730,True,2015-06-25,2015,1
c0nt4g10n,620,True,2014-12-22,2014,2
c0nt4g10n,211820,True,2014-01-12,2014,2
derds30,440,True,2014-01-13,2014,1
C1C3R0,218620,True,2014-10-28,2014,1
C1C3R0,203160,True,2014-04-24,2014,1
76561198087237984,440,True,2015-11-18,2015,2
Gaaaaary,261640,True,2014-12-20,2014,1
Gaaaaary,221100,False,2015-04-09,2015,0
Gaaaaary,218230,True,2013-03-02,2013,2
Gaaaaary,218620,True,2015-10-15,2015,2
Gaaaaary,232090,False,2015-05-06,2015,2
Gaaaaary,214490,True,2014-10-29,2014,1
Gaaaaary,8870,True,2014-06-22,2014,2
caaake,239030,True,2015-04-17,2015,1
caaake,417860,False,2015-12-07,2015,0
caaake,4000,True,2013-11-27,2013,2
caaallum,240,True,2014-01-05,2014,2
caaallum,32370,True,2014-02-24,2014,0
76561198023351714,252490,True,2014-09-24,2014,0
CachinnationCow,730,True,2015-06-01,2015,1
76561198060483116,218620,True,2015-08-21,2015,1
76561198060483116,304930,True,,0,1
76561198073407610,730,True,2014-07-01,2014,2
76561198065469224,222880,True,,0,2
76561198065469224,730,True,,0,2
cactuswaifu,208090,True,2014-02-02,2014,1
cactuswaifu,570,True,2013-12-14,2013,2
cactuswaifu,299460,False,2014-07-23,2014,2
cactuswaifu,216150,True,2014-07-09,2014,1
cactuswaifu,245170,True,2014-04-04,2014,2
76561198118058899,55230,True,2015-10-30,2015,2
Caesar3z,238320,True,2015-08-08,2015,0
9NVCV,219640,True,2015-12-31,2015,1
caiowulf,335890,False,2015-10-14,2015,1
caiowulf,385270,False,2015-10-06,2015,1
caiocajoto,265930,True,2014-06-30,2014,1
15934,230410,True,2013-11-26,2013,2
15934,238460,True,2014-04-29,2014,2
15934,7670,True,2014-05-26,2014,2
15934,270210,True,2014-03-05,2014,2
Penguimson,218230,True,2014-04-30,2014,0
cakebrownies,440,True,2013-12-06,2013,2
76561198079994904,440,True,2014-01-20,2014,2
76561198079994904,4000,True,,0,0
76561198079994904,550,True,2015-11-16,2015,2
Calcipher44,218620,True,2014-10-02,2014,0
76561198040834299,238320,True,2014-09-25,2014,0
76561198076481365,8930,True,2014-11-24,2014,1
76561198076481365,4760,True,2013-12-02,2013,2
76561198076481365,108600,True,2015-09-26,2015,2
76561198076481365,200510,True,2015-06-09,2015,1
76561198076481365,218620,True,2013-11-30,2013,2
76561198076481365,221100,True,2013-12-28,2013,2
76561198076481365,233450,True,2014-11-30,2014,1
76561198076481365,227300,True,2013-12-29,2013,1
Calem8,730,True,2014-06-24,2014,2
Caliace,304930,True,2015-01-10,2015,0
Caliace,730,True,2015-01-10,2015,2
76561198074173621,220240,True,2013-07-13,2013,2
Rodey1,264140,True,2013-12-21,2013,2
Rodey1,4000,True,2014-01-24,2014,2
callofmuts-haha,227940,True,,0,2
TheLandOfTheCalTheSpy,409160,True,,0,0
TheLandOfTheCalTheSpy,330830,True,2014-12-27,2014,2
TheLandOfTheCalTheSpy,221910,True,2014-09-27,2014,0
TheLandOfTheCalTheSpy,440,True,2014-08-28,2014,2
TheLandOfTheCalTheSpy,4000,True,2014-08-28,2014,2
76561198033131355,294860,True,2014-12-27,2014,2
76561198033131355,107100,True,2014-07-11,2014,2
76561198033131355,220,True,2014-07-11,2014,2
76561198033131355,102500,True,2014-07-11,2014,2
76561198033131355,204300,True,2014-06-26,2014,2
76561198033131355,202170,True,2014-01-01,2014,2
76561198058160377,240,True,2014-06-21,2014,0
76561198058160377,4000,True,2014-02-11,2014,1
76561198074621665,250900,True,2014-11-27,2014,1
76561198074621665,319510,True,2014-09-15,2014,0
76561198074621665,440,True,2014-03-05,2014,2
76561198074621665,322330,True,2014-12-15,2014,1
76561198074621665,550,True,2014-09-18,2014,2
76561198074621665,620,True,2014-05-02,2014,1
76561198074621665,224260,True,2014-02-18,2014,2
76561198074621665,105600,True,2013-08-01,2013,2
TMDBONFIRE,440,True,,0,1
76561198038264349,570,True,2015-01-14,2015,2
campu0999,218620,True,2015-06-22,2015,2
76561198054473452,570,True,2014-12-14,2014,2
76561198079347370,218620,True,2015-01-27,2015,2
canepa98,346900,True,2015-09-24,2015,2
canepa98,300380,False,2015-09-24,2015,1
canepa98,219640,False,2015-09-24,2015,1
canepa98,222880,True,2015-09-24,2015,1
canepa98,363970,True,2015-09-24,2015,2
canepa98,264140,True,2015-04-26,2015,1
cantiep,275850,False,,0,1
76561198087978958,105450,True,,0,0
Spectro189,333930,False,2015-06-29,2015,1
Spectro189,105600,True,2014-09-03,2014,1
Spectro189,620,True,2014-06-28,2014,1
Shihad,266110,True,2014-11-06,2014,2
Shihad,292630,False,2014-10-30,2014,2
200px-spy-taunt-laugh,200210,True,,0,2
capopen,208650,True,,0,2
capopen,440,True,2015-07-07,2015,0
jordanwech111,440,True,,0,2
spotto666,440,True,2015-12-06,2015,1
76561198063804314,48700,True,2014-12-08,2014,1
76561198069475151,570,True,2013-06-20,2013,2
CjDoesIntros,230410,True,,0,0
Captain_Cripz,49520,True,2015-05-14,2015,2
TheCaptainOfCrunch,220240,True,2014-06-19,2014,2
NeroChevalier,319630,True,2015-04-13,2015,2
NeroChevalier,261030,True,2014-04-22,2014,0
awesomerz3,301520,False,,0,2
awesomerz3,440,True,2013-12-18,2013,2
awesomerz3,304930,True,2014-09-16,2014,2
76561198047260382,1250,True,2012-09-22,2012,1
76561198050771257,221380,True,,0,0
76561198051879114,17570,True,,0,1
NautaIis,212680,True,2014-04-03,2014,0
NautaIis,220200,True,2015-09-27,2015,0
thesimplepepsi,218620,False,2014-11-08,2014,2
Ratchet719,570,True,2014-05-26,2014,2
Ratchet719,22000,True,2014-02-11,2014,2
captainquickler,393010,True,,0,0
captainquickler,730,True,2014-12-30,2014,1
POOTISINGEVERYTHING,204360,True,2015-02-15,2015,2
CaptainAwesomeSK,218620,True,2014-03-04,2014,2
CaptainAwesomeSK,50,False,2014-08-15,2014,0
CaptainAwesomeSK,270550,True,2015-07-03,2015,2
CaptainAwesomeSK,218680,True,2014-04-08,2014,2
76561198072298293,237110,False,2015-04-09,2015,1
captaingameful,33930,True,2012-11-25,2012,2
captaingameful,236390,True,2013-08-21,2013,2
captaingameful,212160,True,2015-01-28,2015,1
76561198087330199,570,True,2014-06-21,2014,2
76561198088932660,310370,True,2014-12-30,2014,0
76561198088932660,266430,False,2014-09-05,2014,0
76561198064174266,222880,True,2015-02-05,2015,2
76561198158121551,377160,True,,0,2
76561198158121551,107410,True,,0,2
pikachu_69,212680,True,2014-04-04,2014,0
76561198081534878,224260,True,2014-02-07,2014,2
76561198081534878,570,True,2013-07-19,2013,2
76561198081534878,208090,False,2014-02-21,2014,0
76561198081534878,47410,False,2014-02-07,2014,0
76561198081534878,200210,True,2014-01-16,2014,2
76561198081534878,235400,False,2013-12-15,2013,1
76561198045759657,208090,True,2014-06-21,2014,2
od3d,274170,True,2015-09-05,2015,1
od3d,304930,True,2015-01-31,2015,2
od3d,252490,False,2015-01-29,2015,0
od3d,223470,True,2014-09-24,2014,1
od3d,248820,True,2014-02-16,2014,1
od3d,48000,True,2013-11-30,2013,0
Nikita50111,730,False,2014-05-28,2014,0
BillyDatKid,216150,True,2014-02-15,2014,0
BillyDatKid,2620,True,2015-09-12,2015,2
BillyDatKid,311190,True,2014-12-01,2014,2
BillyDatKid,107410,True,2014-01-25,2014,2
grutten,730,True,2015-06-14,2015,0
grutten,266010,True,2014-07-26,2014,2
grutten,204360,True,2014-12-19,2014,2
grutten,225080,True,2014-06-27,2014,2
carebearsgalore,550,True,2015-02-06,2015,2
blazesurge,242920,True,,0,2
blazesurge,238430,True,,0,2
laxus,49520,True,2014-01-03,2014,2
76561198005698927,570,True,2015-03-09,2015,1
76561198047312636,48700,True,2014-07-08,2014,1
matrix12384,70,True,2014-01-01,2014,2
matrix12384,108800,True,2014-01-01,2014,2
matrix12384,218680,True,2014-05-17,2014,2
matrix12384,33930,True,2014-03-28,2014,2
matrix12384,8930,True,2014-03-28,2014,2
matrix12384,570,True,2013-05-24,2013,2
matrix12384,240,True,2012-07-13,2012,2
76561198052485823,99900,True,2013-11-30,2013,2
76561198052485823,4000,True,2013-11-16,2013,2
76561198052485823,440,True,2014-01-01,2014,2
Thomas66820,208650,False,2015-06-23,2015,0
Thomas66820,221380,True,2014-01-04,2014,1
Thomas66820,8930,True,2013-12-06,2013,0
Castor_E,312750,True,2015-02-15,2015,2
Castor_E,39150,True,2015-02-15,2015,2
Castor_E,319630,True,2015-03-20,2015,2
Castor_E,230410,True,2015-02-15,2015,2
Castor_E,39140,True,2015-02-15,2015,2
Castor_E,239120,True,2015-02-15,2015,2
DrunkenMonkeys5,221640,True,2014-01-20,2014,0
Lore_Of_The_Dragons,383870,True,,0,2
76561198061045044,550,True,2014-07-11,2014,1
76561198061045044,270550,True,2015-02-28,2015,0
C592,346010,True,2015-03-05,2015,2
76561198088635279,440,True,2014-01-17,2014,2
Chunzenayo,570,True,2013-12-02,2013,2
cato_,271590,True,2015-04-14,2015,0
cato_,730,True,2014-08-19,2014,2
cato_,570,True,2014-05-10,2014,2
cato_,230410,True,2014-09-05,2014,2
cato_,440,True,2013-12-19,2013,2
cato_,1250,True,2014-07-09,2014,2
cato_,224260,True,2014-01-16,2014,0
LegendTom,730,True,2015-07-23,2015,0
LegendTom,268750,True,2014-12-27,2014,2
LegendTom,230410,True,,0,1
LegendTom,208650,False,2015-07-23,2015,0
LegendTom,22370,True,2015-07-23,2015,2
LegendTom,200210,True,,0,1
LegendTom,386360,True,2015-09-25,2015,2
LegendTom,49520,True,2015-07-23,2015,1
C4V3M4N,218620,False,2015-10-18,2015,1
C4V3M4N,252490,True,2014-04-25,2014,2
ghostccamm,252490,True,2014-10-13,2014,0
REScdihno,220,True,2015-12-21,2015,0
CI4Z,248820,True,2015-12-16,2015,2
76561198033432863,394230,False,,0,2
76561198033432863,108600,True,2014-06-26,2014,2
76561198033432863,275850,False,,0,0
76561198033432863,253250,True,2015-12-28,2015,2
76561198073280815,104700,False,2015-01-17,2015,0
76561198073280815,206420,True,2014-11-28,2014,0
76561198073280815,550,True,2014-11-21,2014,2
KinGJaxeR,333930,True,2015-06-13,2015,0
ceige,220200,True,2015-04-27,2015,0
ceige,202970,True,2014-04-09,2014,0
ceige,236370,True,2013-12-20,2013,0
darkayon,221380,True,,0,1
darkayon,218060,True,2015-12-20,2015,2
darkayon,33230,False,2015-12-20,2015,0
darkayon,286100,True,2015-11-24,2015,2
darkayon,4000,True,2014-09-13,2014,2
KurusuElVAC,730,True,,0,2
KurusuElVAC,389570,True,2015-09-13,2015,1
KurusuElVAC,570,False,2015-01-24,2015,1
KurusuElVAC,339610,False,,0,1
KurusuElVAC,265630,True,,0,1
KurusuElVAC,240,True,,0,1
KurusuElVAC,219640,True,2015-12-26,2015,1
KurusuElVAC,417860,True,2015-11-24,2015,2
76561198066815622,236390,True,2014-07-05,2014,2
76561198066815622,209080,True,2014-07-05,2014,2
AsianSaltyButter,730,True,2015-06-13,2015,2
cerealboy,363970,True,2015-06-06,2015,0
cerealboy,49520,True,2015-05-26,2015,2
monkeyboils,240,True,2014-03-30,2014,1
76561198074498345,440,True,2014-01-14,2014,1
76561198096540669,65800,True,2014-06-09,2014,1
mtrain3,730,True,2014-07-03,2014,2
mtrain3,203160,True,2014-06-01,2014,0
76561198046193884,239140,True,2015-03-09,2015,2
76561198046193884,247730,True,2014-04-18,2014,2
76561198046193884,357480,True,2015-09-15,2015,2
76561198087379866,620,True,2015-08-14,2015,1
Chamusco,440,True,2014-11-04,2014,1
D492,440,True,2014-02-26,2014,1
channel28,55230,True,2015-08-08,2015,2
channel28,369040,False,,0,0
channel28,227100,True,,0,2
channel28,269490,True,2015-03-01,2015,2
channel28,63380,True,2015-04-10,2015,2
channel28,29800,True,2015-03-28,2015,0
channel28,34900,False,2015-02-28,2015,0
channel28,209000,True,2014-06-20,2014,2
channel28,335240,True,2015-07-18,2015,2
ChannelMiner,275850,False,,0,2
ChannelMiner,403690,False,,0,0
hopeandchaos,218620,False,2015-10-16,2015,0
hopeandchaos,730,True,2014-01-12,2014,0
hopeandchaos,252490,True,2014-01-07,2014,0
hopeandchaos,420,True,2015-04-17,2015,2
hopeandchaos,440,True,2013-12-14,2013,1
chardie420,730,False,2015-06-17,2015,0
dankmarmes,200210,True,2015-07-31,2015,2
dankmarmes,730,True,2015-05-05,2015,1
CharlesSwan,233720,True,2014-06-27,2014,2
CharlesSwan,208650,True,2015-09-29,2015,2
CharlesSwan,200260,True,2015-02-13,2015,2
CharlesSwan,239820,True,2014-06-29,2014,2
CharlesSwan,620,True,2014-02-22,2014,2
CharlesSwan,209000,True,2013-12-20,2013,2
CharlesSwan,4000,True,2013-12-16,2013,2
76561198069841997,248570,True,2014-11-14,2014,0
charzyy,440,True,2013-12-07,2013,2
76561198032052459,211420,True,2012-08-27,2012,2
76561198030601352,221680,True,2014-12-20,2014,2
chash132,105600,True,2015-01-24,2015,2
chash132,245170,True,2015-01-21,2015,1
chash132,440,True,2014-01-21,2014,1
76561198100282394,237110,True,2014-10-11,2014,2
76561198100282394,440,True,2014-05-28,2014,1
76561198100282394,206420,True,2014-11-01,2014,2
76561198100282394,413150,True,,0,1
76561198100282394,4000,True,,0,1
76561198100282394,218620,True,2015-06-17,2015,1
76561198100282394,8190,True,2014-09-21,2014,1
76561198100282394,105600,True,2014-09-07,2014,1
76561198100282394,304930,True,2014-07-19,2014,1
739749287981,440,True,2015-05-10,2015,1
76561198010336981,6860,True,2011-01-22,2011,1
checkm80,359320,True,,0,2
checkm80,730,False,,0,1
checkm80,105450,True,,0,2
checkm80,209540,True,2013-12-17,2013,2
checkm80,210770,True,,0,0
checkm80,252490,False,,0,2
checkm80,225540,True,,0,2
76561198045638756,252490,True,2014-06-21,2014,2
ahpun,323850,False,,0,0
cheesywaffleburger,4000,True,2014-09-05,2014,0
cheesywaffleburger,218620,True,2015-12-09,2015,0
cheesywaffleburger,200910,False,2015-12-25,2015,2
cheesywaffleburger,383980,True,2015-10-28,2015,0
cheesywaffleburger,104900,False,2015-08-07,2015,0
cheesywaffleburger,215530,True,2013-08-30,2013,2
mankeyballbag,219990,True,,0,2
Cheezles,620,True,2013-12-09,2013,2
Cheezles,440,True,2013-12-09,2013,2
76561198070650921,440,True,2014-06-25,2014,2
PotatoBlazing,7600,True,2015-05-31,2015,2
PotatoBlazing,278970,False,2015-09-29,2015,1
PotatoBlazing,323610,True,2015-02-15,2015,2
JimmaDougs,49520,True,2014-12-02,2014,2
GAHK,377160,False,,0,2
GAHK,420,True,2015-06-24,2015,2
GAHK,220,True,2015-06-24,2015,2
GAHK,70,True,2015-06-24,2015,2
GAHK,22380,True,,0,2
GAHK,380,True,2015-06-24,2015,2
finding_dad,319630,True,2015-04-03,2015,0
finding_dad,214490,True,2015-10-28,2015,2
finding_dad,218620,True,2015-11-16,2015,1
finding_dad,271590,True,2015-11-16,2015,0
76561198275817706,440,True,,0,2
DARKSOULSPVPPPP,202970,True,2015-09-18,2015,2
DARKSOULSPVPPPP,377160,True,2015-11-11,2015,1
DARKSOULSPVPPPP,335300,True,2015-09-18,2015,2
DARKSOULSPVPPPP,211420,True,2015-09-18,2015,0
DARKSOULSPVPPPP,234140,True,2015-09-15,2015,2
76561198059640748,359320,False,2015-08-06,2015,0
76561198059640748,221680,True,2014-11-10,2014,2
76561198059640748,253710,True,2015-03-11,2015,2
assasssin,209160,True,2013-12-30,2013,2
