item_id,genres
404590,action
404590,rpg
595980,casual
595980,indie
365380,indie
365380,rpg
365380,strategy
607780,indie
607780,rpg
613240,action
613240,adventure
613240,rpg
578900,adventure
578900,casual
578900,indie
468737,casual
468737,indie
468737,rpg
468737,simulation
468737,strategy
602180,casual
602180,simulation
602180,strategy
602180,early access
506971,action
492290,action
492290,indie
492290,rpg
492290,strategy
612810,action
612810,adventure
612810,casual
612810,rpg
610070,action
610070,adventure
610070,indie
591380,casual
591380,indie
591380,simulation
591380,strategy
598020,action
598020,adventure
599460,adventure
599460,casual
599460,indie
599460,rpg
599460,simulation
543010,sports
569686,action
569685,action
569687,action
601190,action
601190,adventure
544330,adventure
544330,casual
544330,indie
589420,action
589420,casual
589420,indie
589420,simulation
606970,casual
606970,indie
606970,simulation
606970,strategy
461340,adventure
461340,casual
461340,indie
461340,rpg
461340,strategy
603260,action
603260,casual
603260,indie
603260,simulation
603260,sports
598470,action
598470,adventure
598470,casual
598470,indie
598470,rpg
465650,indie
465650,simulation
465650,sports
465650,strategy
575670,indie
575670,rpg
575670,strategy
595970,simulation
595970,sports
595970,strategy
507300,simulation
507300,sports
507300,strategy
582230,adventure
582230,indie
582230,rpg
582230,strategy
614080,action
614080,adventure
614080,indie
590570,action
590570,adventure
590570,casual
600600,casual
600600,simulation
610970,simulation
599540,simulation
569700,simulation
593330,adventure
593330,indie
522230,casual
522230,free to play
522230,sports
605530,action
605530,adventure
605530,indie
580710,indie
580710,strategy
605050,action
605050,indie
580010,adventure
580010,casual
612900,action
612900,rpg
415620,adventure
415620,indie
415620,rpg
415620,simulation
569681,action
569684,action
509744,casual
509744,simulation
509749,casual
509749,simulation
509745,casual
509745,simulation
509747,casual
509747,simulation
509746,casual
509746,simulation
509748,casual
509748,simulation
603510,action
610490,adventure
610490,free to play
610490,massively multiplayer
610490,rpg
610490,strategy
548220,action
548220,indie
602120,action
602120,indie
521740,strategy
545010,strategy
562730,action
562730,casual
562730,indie
562730,strategy
562730,early access
521730,strategy
608680,design &amp; illustration
608680,web publishing
514460,action
514460,indie
514460,racing
604140,adventure
604140,casual
604140,indie
602472,action
602472,free to play
602472,massively multiplayer
602472,simulation
602470,action
602470,free to play
602470,massively multiplayer
602470,simulation
599900,action
599900,adventure
599900,casual
599900,indie
599900,rpg
599900,simulation
599900,strategy
602471,action
602471,free to play
602471,massively multiplayer
602471,simulation
563850,simulation
563850,strategy
590420,action
590420,adventure
590420,casual
590420,indie
595020,action
595020,adventure
595020,indie
497710,action
497710,adventure
497710,indie
606320,adventure
606320,free to play
606320,massively multiplayer
606320,rpg
606321,adventure
606321,free to play
606321,massively multiplayer
606321,rpg
591497,action
591497,adventure
591497,casual
591497,free to play
591497,indie
591497,simulation
591497,sports
591497,strategy
578920,adventure
578920,casual
578920,indie
578920,simulation
578920,strategy
596880,video production
611320,casual
611320,indie
611320,strategy
514290,indie
514290,simulation
514290,strategy
610820,casual
610820,indie
597090,indie
502730,action
502730,adventure
502730,casual
502730,indie
502730,simulation
594750,indie
449510,adventure
449510,indie
594270,action
594270,adventure
594270,casual
594270,indie
594270,rpg
585730,adventure
585730,indie
581340,adventure
581340,rpg
581340,strategy
610150,indie
610150,rpg
610150,strategy
583850,design &amp; illustration
609700,indie
609700,rpg
609700,strategy
610420,indie
610420,rpg
610420,strategy
611250,indie
611250,rpg
611250,strategy
612500,indie
612500,rpg
612500,strategy
608150,indie
608150,rpg
608150,strategy
603170,indie
603170,rpg
603170,strategy
584270,indie
584270,rpg
584270,strategy
602950,indie
602950,rpg
602950,strategy
601850,action
601850,indie
546070,casual
546070,indie
546070,simulation
607680,casual
583010,utilities
605520,action
605520,indie
605520,sports
443890,action
443890,adventure
443890,indie
443890,rpg
443890,early access
596570,action
596570,adventure
596570,casual
596570,rpg
575940,indie
575940,rpg
603790,action
603790,adventure
603790,indie
603790,rpg
568040,action
568040,indie
577030,indie
577030,rpg
575630,casual
575630,indie
567250,action
567250,casual
567250,indie
596890,adventure
596890,indie
596890,rpg
576380,casual
576380,indie
576380,strategy
596910,adventure
596910,indie
596910,rpg
365160,adventure
365160,indie
596540,adventure
596540,indie
596540,rpg
498320,casual
498320,indie
610100,action
610100,indie
550990,adventure
550990,casual
550990,indie
582890,action
582890,adventure
582890,casual
582890,indie
582890,early access
524220,action
524220,rpg
608420,casual
608420,indie
425460,adventure
425460,rpg
425460,strategy
492150,action
492150,adventure
492150,indie
492150,rpg
492150,early access
583270,indie
565490,action
565490,indie
565490,simulation
565490,strategy
565490,early access
608560,action
608560,adventure
608560,indie
592120,indie
555260,action
555260,adventure
555260,indie
555280,action
555280,casual
555280,indie
608650,adventure
608650,indie
567080,indie
567080,rpg
567080,strategy
567080,early access
515260,casual
515260,simulation
317370,indie
317370,rpg
578850,action
578850,indie
477020,adventure
477020,indie
556212,simulation
556213,simulation
592460,action
592460,adventure
597170,action
597170,indie
597170,early access
500790,action
500790,indie
486690,adventure
486690,indie
486690,rpg
486690,strategy
486690,early access
608730,adventure
608730,free to play
608020,indie
608020,rpg
608020,strategy
608840,indie
608840,rpg
608840,strategy
608600,indie
608600,rpg
608600,strategy
604840,indie
604840,rpg
604840,strategy
607550,indie
607550,rpg
607550,strategy
607500,indie
607500,rpg
607500,strategy
607510,indie
607510,rpg
607510,strategy
609370,indie
609370,rpg
609370,strategy
608210,indie
608210,rpg
608210,strategy
609430,indie
609430,rpg
609430,strategy
608140,indie
608140,rpg
608140,strategy
608220,indie
608220,rpg
608220,strategy
562640,adventure
562640,casual
562640,indie
562640,rpg
605790,adventure
605790,casual
494240,action
494240,indie
509560,adventure
509560,free to play
509560,indie
509560,massively multiplayer
509560,rpg
509560,strategy
580990,action
580990,adventure
580990,indie
444290,action
444290,casual
496520,indie
496520,early access
532290,adventure
532290,indie
598620,casual
598620,indie
601930,action
601930,adventure
601930,casual
601930,indie
555700,action
555700,adventure
555700,indie
603930,action
603930,indie
597270,strategy
609240,adventure
609240,indie
539340,adventure
539340,indie
604580,adventure
593052,action
570363,casual
570363,indie
549680,action
549680,adventure
549680,casual
549680,indie
549680,simulation
549680,strategy
509743,casual
509743,simulation
509742,casual
509742,simulation
509741,casual
509741,simulation
509740,casual
509740,simulation
597970,indie
597970,strategy
605650,adventure
605650,free to play
605650,rpg
605650,strategy
416530,action
416530,indie
416530,racing
586010,strategy
415300,strategy
604780,casual
604780,indie
606860,adventure
606860,casual
606860,indie
304690,free to play
304690,indie
304690,massively multiplayer
355280,casual
355280,indie
606060,action
606060,adventure
606060,rpg
413040,action
413040,adventure
594550,action
594550,simulation
594550,strategy
569810,adventure
569810,indie
414760,casual
414760,indie
414760,racing
414760,simulation
563390,indie
563390,simulation
563390,strategy
563390,early access
595160,adventure
595160,casual
604900,action
604900,casual
604900,indie
602890,indie
602890,simulation
600550,action
600550,adventure
600550,casual
600550,indie
574280,action
574280,casual
574280,indie
574280,rpg
574280,simulation
574280,strategy
563270,adventure
563270,rpg
501600,photo editing
604340,adventure
604340,casual
587920,action
587920,adventure
587920,indie
587920,rpg
587920,early access
598390,action
598390,casual
598390,free to play
598390,indie
598390,massively multiplayer
565820,adventure
569970,adventure
569970,indie
569970,rpg
564810,action
564810,adventure
564810,indie
565830,adventure
433900,action
433900,adventure
433900,indie
605030,adventure
605030,indie
602790,action
602790,adventure
602790,casual
602790,indie
602790,rpg
537170,racing
537170,simulation
537170,sports
604601,adventure
604601,casual
604601,rpg
604602,adventure
604602,casual
604602,rpg
604090,adventure
604090,casual
604090,rpg
600170,adventure
600170,casual
605430,casual
605430,free to play
605430,simulation
605430,sports
512900,action
512900,adventure
512900,indie
512900,rpg
512900,early access
604600,adventure
604600,casual
604600,rpg
594700,action
594700,adventure
594700,indie
594700,rpg
593850,action
593850,adventure
593850,indie
593850,rpg
604480,action
604480,casual
604480,indie
580831,action
580831,adventure
580831,indie
580833,action
580833,adventure
580833,indie
580832,action
580832,adventure
580832,indie
603810,adventure
603810,indie
593200,adventure
593200,indie
596620,action
596620,racing
435100,adventure
435100,indie
602780,adventure
602780,indie
579740,adventure
579740,indie
576110,action
576110,casual
576110,indie
519070,indie
596370,casual
596370,indie
568780,indie
568780,simulation
568780,strategy
579690,adventure
579690,indie
579690,rpg
579690,strategy
604450,adventure
604450,indie
591970,free to play
591970,massively multiplayer
591970,simulation
591970,sports
446610,adventure
446610,casual
446610,indie
603570,casual
603570,indie
603570,simulation
604810,action
604810,adventure
604810,casual
604810,indie
605020,indie
536578,simulation
446810,action
446810,adventure
604570,action
604570,casual
604570,indie
513110,simulation
577390,free to play
577390,simulation
579870,action
579870,adventure
579870,rpg
598610,casual
598610,indie
598610,strategy
542870,action
542870,adventure
542870,indie
574270,adventure
574270,casual
580830,action
580830,adventure
580830,indie
603190,action
603190,indie
605690,action
605690,free to play
605690,indie
603220,action
603220,adventure
603220,casual
603220,indie
605040,action
605040,adventure
605040,indie
597120,adventure
597120,casual
597120,indie
605410,indie
605410,rpg
600410,action
600410,free to play
600410,indie
500272,action
500272,adventure
603090,adventure
603090,indie
588190,simulation
513095,simulation
513094,simulation
556226,simulation
577910,action
577910,indie
556229,simulation
463792,action
463792,indie
397060,free to play
397060,indie
397060,massively multiplayer
397060,strategy
574570,free to play
574570,indie
574570,massively multiplayer
574570,strategy
601530,adventure
601530,casual
601530,indie
602290,adventure
593410,casual
593410,indie
593410,strategy
595940,action
595940,adventure
595940,indie
595940,massively multiplayer
595940,rpg
338640,massively multiplayer
338640,strategy
338640,early access
586970,action
586970,casual
586970,indie
448186,simulation
587270,indie
587270,rpg
587270,strategy
604360,indie
604360,rpg
604360,strategy
604310,indie
604310,rpg
604310,strategy
604350,indie
604350,rpg
604350,strategy
573540,rpg
605590,indie
605590,rpg
605590,strategy
604730,indie
604730,rpg
604730,strategy
604870,indie
604870,rpg
604870,strategy
573546,rpg
604860,indie
604860,rpg
604860,strategy
602820,indie
602820,rpg
602820,strategy
602400,indie
602400,rpg
602400,strategy
603590,indie
603590,rpg
603590,strategy
576580,indie
576580,rpg
576580,strategy
600740,indie
600740,strategy
583490,casual
583490,indie
572720,adventure
522530,adventure
522530,casual
522530,indie
522530,rpg
553760,rpg
573190,rpg
562460,indie
562010,action
562010,free to play
562010,massively multiplayer
597910,design &amp; illustration
597910,education
597910,utilities
591350,casual
591350,indie
572530,action
572530,indie
599860,indie
599860,rpg
599860,strategy
454930,action
454930,adventure
454930,indie
454930,rpg
600560,rpg
600560,strategy
594184,action
594184,casual
594184,indie
594184,strategy
568920,action
568920,adventure
568920,casual
568920,indie
596530,rpg
600530,action
600530,adventure
600530,indie
556840,early access
577100,indie
577100,massively multiplayer
577100,rpg
554720,casual
554720,indie
588750,indie
588750,racing
588750,simulation
588750,sports
542850,action
542850,indie
598540,casual
558420,adventure
558420,indie
595650,adventure
595650,casual
515150,racing
515150,simulation
515150,sports
589310,indie
589310,strategy
581100,action
581100,adventure
581100,indie
599810,racing
599810,simulation
599810,sports
595460,casual
595460,indie
595460,simulation
598290,action
598290,adventure
598290,indie
598290,rpg
581800,casual
581800,indie
601280,indie
513300,action
513300,casual
513300,indie
513300,racing
551650,adventure
551650,indie
551650,simulation
598670,adventure
598670,casual
598670,simulation
598670,strategy
593040,indie
593040,strategy
422810,action
422810,indie
422810,rpg
600450,indie
599440,design &amp; illustration
599440,web publishing
530340,action
530340,casual
530340,free to play
530340,indie
599441,design &amp; illustration
599441,web publishing
509130,indie
509130,racing
509130,simulation
588570,design &amp; illustration
588570,web publishing
597660,audio production
584690,indie
272270,adventure
272270,indie
272270,rpg
272270,strategy
592040,action
592040,casual
592040,indie
592040,strategy
596120,indie
596120,rpg
596120,simulation
596120,strategy
408030,action
408030,indie
408030,sports
449160,action
449160,adventure
449160,casual
449160,indie
596690,action
596690,adventure
596690,indie
596690,rpg
597810,adventure
597810,casual
597810,indie
597810,rpg
597810,strategy
549850,action
549850,casual
588010,casual
588010,free to play
588010,indie
588010,simulation
443320,education
568490,action
568490,adventure
568490,indie
580820,casual
580820,indie
580820,racing
580820,sports
580820,early access
448188,simulation
524250,adventure
524250,indie
524250,rpg
524250,early access
510240,action
510240,adventure
510240,indie
413370,action
413370,rpg
513550,adventure
513550,casual
513550,indie
559430,racing
559430,simulation
559430,sports
559430,strategy
568380,racing
568380,simulation
568380,sports
568380,strategy
594660,adventure
594660,indie
594660,rpg
554330,action
554330,casual
554330,indie
589600,action
589600,adventure
589600,indie
503550,action
503550,adventure
503550,indie
506510,indie
506510,rpg
537230,indie
537230,simulation
596170,action
596170,indie
596170,simulation
527240,casual
527240,indie
601420,adventure
601420,casual
598240,action
598240,casual
598240,indie
598240,simulation
598240,strategy
598240,early access
600690,action
600690,indie
589300,adventure
589300,indie
580730,casual
580730,indie
580730,simulation
580730,strategy
575810,action
575810,casual
575810,indie
575810,early access
520860,action
520860,free to play
520860,indie
520860,massively multiplayer
520860,racing
520860,simulation
520860,early access
295208,simulation
448200,simulation
295209,simulation
556224,simulation
476020,adventure
476020,indie
594100,adventure
594100,indie
594060,adventure
594060,indie
590870,action
590870,adventure
590870,indie
590870,strategy
593720,adventure
593720,casual
538840,action
538840,adventure
538840,indie
538840,simulation
538840,sports
412620,action
412620,casual
412620,indie
512034,strategy
577380,action
577380,indie
577380,early access
555530,simulation
588050,casual
588050,rpg
588050,simulation
430930,indie
430930,strategy
380810,adventure
380810,indie
567430,action
567430,indie
567430,racing
590400,casual
590400,indie
590400,rpg
590400,strategy
595640,adventure
595640,casual
595640,indie
595640,simulation
595640,strategy
588490,action
588490,racing
588490,sports
596160,action
596160,racing
596160,sports
587700,indie
587700,rpg
587700,strategy
590650,indie
590650,rpg
590650,strategy
589090,indie
589090,rpg
589090,strategy
593420,indie
593420,rpg
593420,strategy
597940,indie
597940,rpg
597940,strategy
597930,indie
597930,rpg
597930,strategy
584600,action
584600,casual
584600,indie
530610,action
530610,adventure
595050,indie
595050,rpg
595050,strategy
516580,action
516580,indie
596590,casual
596590,indie
585750,action
585750,adventure
585750,indie
593480,indie
589260,indie
496690,adventure
496690,casual
496690,indie
594960,action
594960,free to play
594960,indie
594960,strategy
460250,casual
460250,indie
576660,indie
576660,racing
502010,indie
502010,simulation
502010,strategy
491420,adventure
491420,indie
591060,action
591060,adventure
591060,indie
591060,racing
591060,strategy
591061,action
591061,adventure
591061,indie
591061,racing
591061,strategy
591062,action
591062,adventure
591062,indie
591062,racing
591062,strategy
591063,action
591063,adventure
591063,indie
591063,racing
591063,strategy
591050,action
591050,adventure
591050,indie
591050,racing
591050,strategy
586740,adventure
586740,casual
586060,action
586060,adventure
586060,indie
586060,racing
586060,strategy
589410,indie
591890,massively multiplayer
591890,racing
591890,simulation
591890,sports
581210,casual
581210,indie
584060,casual
584060,indie
468722,casual
468722,indie
468722,rpg
468722,simulation
468722,strategy
584280,simulation
584280,strategy
584280,early access
583040,simulation
567340,adventure
567340,casual
567340,indie
567340,rpg
567340,strategy
566790,action
566790,indie
596470,adventure
596470,free to play
596470,indie
388910,action
388910,indie
388910,strategy
388910,early access
463020,free to play
463020,indie
463020,simulation
348800,action
348800,adventure
348800,indie
539280,casual
539270,casual
539300,casual
539290,casual
574310,adventure
574310,indie
589390,action
589390,indie
579890,adventure
579890,indie
520645,indie
520645,simulation
520645,strategy
575840,adventure
575840,indie
574850,indie
585220,adventure
585220,indie
497730,adventure
591950,indie
591950,strategy
585590,casual
585590,indie
449380,animation &amp; modeling
449380,design &amp; illustration
587070,action
587070,adventure
587070,casual
587070,indie
587070,strategy
573060,casual
573060,indie
573060,strategy
590770,action
590770,indie
548480,action
548480,adventure
548480,indie
581370,adventure
581370,casual
581370,indie
581370,simulation
588720,education
390100,free to play
390100,massively multiplayer
390100,rpg
501270,indie
501270,strategy
501270,early access
572520,action
572520,free to play
572520,strategy
572520,early access
521800,free to play
521800,indie
521800,simulation
521800,strategy
571730,racing
571730,simulation
571730,sports
586910,strategy
489110,action
489110,adventure
489110,indie
524176,indie
524176,simulation
524176,strategy
572380,action
572381,action
572382,action
587690,adventure
587690,casual
587690,indie
581600,action
581600,adventure
581600,indie
524175,indie
524175,simulation
524175,strategy
589160,action
524173,indie
524173,simulation
524173,strategy
524174,indie
524174,simulation
524174,strategy
524171,indie
524171,simulation
524171,strategy
524170,indie
524170,simulation
524170,strategy
524172,indie
524172,simulation
524172,strategy
500233,simulation
532690,simulation
588970,casual
588970,indie
569500,action
569500,adventure
569500,indie
586960,action
586960,adventure
586960,casual
586960,indie
587414,action
587414,free to play
587414,indie
587414,racing
587414,sports
587414,strategy
505730,adventure
505730,indie
505730,simulation
570220,simulation
584240,action
586420,action
565240,action
565240,rpg
528051,action
528051,rpg
528053,action
528053,rpg
592490,action
592490,indie
592490,rpg
592490,simulation
592490,early access
520720,adventure
520720,casual
520720,indie
509724,casual
509724,simulation
509722,casual
509722,simulation
509723,casual
509723,simulation
509720,casual
509720,simulation
563520,casual
563520,simulation
587480,action
587480,casual
587480,indie
562760,casual
562760,indie
562760,simulation
581830,casual
581830,simulation
592800,rpg
592800,simulation
592800,strategy
581831,casual
581831,simulation
590350,indie
590350,strategy
448800,indie
448800,strategy
572710,adventure
593360,free to play
593360,massively multiplayer
593360,rpg
593360,strategy
589790,indie
589790,rpg
589790,strategy
590630,indie
590630,rpg
590630,strategy
592110,indie
592110,rpg
592110,strategy
593130,indie
593130,rpg
593130,strategy
590760,indie
590760,rpg
590760,strategy
593390,indie
593390,rpg
593390,strategy
593450,indie
593450,rpg
593450,strategy
590290,casual
590290,free to play
590290,indie
590290,simulation
362150,adventure
362150,casual
362150,indie
362150,rpg
488690,racing
488690,simulation
488690,sports
474740,action
474740,adventure
587170,action
502700,action
502700,indie
502700,sports
572020,action
572020,casual
572020,indie
572020,simulation
529760,action
529760,adventure
579980,adventure
579980,rpg
579980,strategy
586430,action
586430,adventure
586430,indie
587390,action
587390,casual
587390,indie
587390,early access
242610,action
242610,indie
242610,early access
593140,action
593140,indie
587410,action
587410,free to play
587410,indie
587410,racing
587410,sports
587410,strategy
587411,action
587411,free to play
587411,indie
587411,racing
587411,sports
587411,strategy
555532,simulation
587412,action
587412,free to play
587412,indie
587412,racing
587412,sports
587412,strategy
586040,action
586040,indie
586040,strategy
416020,action
416020,indie
416020,simulation
416020,early access
581970,action
581970,casual
581970,indie
557020,action
557020,adventure
557020,free to play
557020,massively multiplayer
557020,rpg
585950,casual
585950,indie
575360,action
575360,indie
492410,action
492410,indie
492410,early access
535330,action
535330,casual
535330,indie
535330,massively multiplayer
576060,action
576060,adventure
576060,indie
576060,early access
591520,indie
576980,action
576980,casual
576980,indie
578740,action
578740,adventure
578740,indie
578740,rpg
586540,action
586540,adventure
586540,casual
586540,indie
578830,adventure
578830,casual
578830,indie
578830,rpg
578830,simulation
578830,strategy
593503,action
593503,adventure
593503,indie
593503,rpg
593502,action
593502,adventure
593502,indie
593502,rpg
461550,education
593501,action
593501,adventure
593501,indie
593501,rpg
571330,casual
571330,indie
553180,action
553180,casual
553180,indie
593500,action
593500,adventure
593500,indie
593500,rpg
525070,action
525070,adventure
525070,indie
574671,action
574671,casual
574671,indie
574671,racing
574671,simulation
574671,sports
574675,action
574675,casual
574675,indie
574675,racing
574675,simulation
574675,sports
574670,action
574670,casual
574670,indie
574670,racing
574670,simulation
574670,sports
540860,casual
540860,indie
540860,rpg
540860,strategy
577404,action
577404,adventure
577404,casual
577404,free to play
577404,indie
577404,simulation
577404,sports
577404,strategy
485830,action
485830,adventure
485830,casual
485830,indie
485830,rpg
496439,free to play
496439,massively multiplayer
496439,simulation
496439,sports
558790,adventure
558790,casual
553260,strategy
414330,adventure
414330,indie
414330,simulation
564940,adventure
564940,indie
583260,adventure
583260,indie
591710,action
591710,rpg
587210,casual
587210,indie
372080,indie
372080,rpg
372080,strategy
560180,action
560180,indie
579960,adventure
579960,indie
581060,indie
581060,simulation
581060,strategy
585110,indie
585110,rpg
585110,strategy
461540,education
586230,adventure
586230,casual
385130,casual
385130,indie
385130,simulation
385130,sports
500234,simulation
570361,casual
570361,indie
586340,action
586340,indie
489260,action
489260,adventure
586460,indie
586460,simulation
586460,sports
401800,free to play
401800,indie
586530,action
586530,casual
586530,indie
585840,adventure
585840,indie
553160,indie
553160,simulation
553160,strategy
562540,free to play
562540,strategy
586710,adventure
586710,casual
515980,strategy
375750,action
375750,casual
375750,free to play
375750,indie
375750,strategy
396350,action
396350,indie
585690,action
585690,adventure
585690,casual
585690,indie
555430,adventure
555430,indie
555430,rpg
565400,adventure
565400,indie
565400,rpg
564870,adventure
564870,indie
564870,rpg
526160,action
526160,adventure
526160,indie
526160,rpg
526160,simulation
526160,early access
566300,adventure
566300,indie
566300,rpg
590360,action
590360,adventure
590360,indie
590360,rpg
590360,simulation
587660,adventure
587660,indie
588100,action
588100,indie
574590,indie
537080,simulation
560170,action
560170,adventure
307110,action
307110,indie
307110,simulation
307110,early access
586620,casual
586620,indie
466160,indie
466160,rpg
416360,adventure
416360,indie
416360,simulation
546460,adventure
579410,simulation
579410,sports
510510,simulation
510510,sports
564710,casual
564710,free to play
564710,rpg
563150,casual
563150,indie
585990,adventure
585990,free to play
585990,indie
381890,indie
589330,adventure
589330,free to play
589330,indie
579730,action
579730,adventure
579730,indie
431650,action
431650,adventure
431650,indie
446840,action
446840,indie
584120,action
584120,indie
509714,casual
509714,simulation
509717,casual
509717,simulation
574320,action
574320,adventure
574320,indie
527280,rpg
332270,action
332270,adventure
332270,indie
510840,action
510840,casual
510840,indie
510840,massively multiplayer
510840,simulation
577990,action
577990,racing
577990,sports
586700,adventure
586700,casual
570170,simulation
570170,sports
570160,simulation
570160,sports
570180,simulation
570180,sports
570181,simulation
570181,sports
570200,simulation
570200,sports
540810,rpg
570190,simulation
570190,sports
589230,casual
589230,indie
589230,simulation
454410,action
454410,adventure
586900,action
586900,adventure
562090,action
562090,indie
562090,rpg
585880,casual
585880,free to play
585880,indie
576810,action
576810,indie
573780,action
573780,adventure
573780,indie
573780,rpg
573370,action
573370,adventure
573370,indie
573370,rpg
573370,early access
461530,education
578890,adventure
578890,casual
578890,indie
578890,rpg
578890,strategy
589610,action
589610,adventure
589610,indie
589610,rpg
590162,action
590162,adventure
590162,indie
590162,rpg
590160,action
590160,adventure
590160,indie
590160,rpg
547930,action
547930,rpg
576390,action
576390,adventure
576390,indie
576390,rpg
576390,early access
587010,adventure
587010,casual
587010,indie
536579,simulation
590161,action
590161,adventure
590161,indie
590161,rpg
586930,adventure
586930,casual
402910,action
402910,indie
588790,action
588790,casual
588790,indie
588830,action
588830,casual
588830,indie
588840,action
588840,casual
588840,indie
586500,action
586500,adventure
586500,indie
513890,adventure
562490,action
562490,adventure
562490,indie
575580,casual
575580,indie
560720,adventure
560720,casual
560760,adventure
560760,casual
560740,adventure
560740,casual
560730,adventure
560730,casual
560750,adventure
560750,casual
581640,casual
581640,indie
560820,adventure
560820,casual
312430,simulation
312430,strategy
576470,adventure
576470,casual
576470,indie
576470,early access
576530,adventure
576530,casual
576530,indie
428690,indie
428690,simulation
428690,strategy
576520,adventure
576520,casual
576520,indie
446790,action
446790,adventure
446790,indie
446790,rpg
549260,adventure
549260,indie
577610,action
577610,adventure
577610,indie
577610,rpg
514140,action
577600,action
577600,adventure
577600,indie
577600,rpg
578030,action
578030,adventure
578030,indie
578030,rpg
578020,action
578020,adventure
578020,indie
578020,rpg
578380,action
578380,adventure
578380,indie
578380,rpg
587050,indie
587050,strategy
502070,action
502070,adventure
502070,casual
581590,casual
581590,indie
581590,simulation
543560,adventure
543560,free to play
543560,indie
515140,racing
515140,simulation
515140,sports
581840,indie
568400,action
568400,adventure
568400,indie
568400,early access
525290,indie
525290,strategy
587770,indie
587770,racing
579860,action
579860,adventure
579860,indie
509780,action
509780,indie
584820,casual
584820,indie
584820,sports
525520,indie
525520,rpg
525520,strategy
575740,action
575740,indie
557400,adventure
557400,casual
557400,free to play
557400,indie
557400,rpg
586680,adventure
586680,casual
587590,action
587590,adventure
587590,casual
587590,indie
587590,simulation
401810,action
401810,adventure
401810,indie
540230,strategy
575240,indie
575240,rpg
575240,strategy
587640,indie
587640,rpg
587640,strategy
588510,indie
588510,rpg
588510,strategy
589130,indie
589130,rpg
589130,strategy
579330,action
579330,adventure
579330,indie
579330,rpg
567970,action
567970,adventure
567970,indie
567970,strategy
587990,action
587990,adventure
587990,indie
583640,indie
583640,strategy
439340,indie
439340,simulation
439340,strategy
439340,early access
587910,action
587910,adventure
587910,casual
587910,indie
582350,action
582350,casual
582350,indie
574690,adventure
574690,indie
574690,rpg
562840,action
562840,adventure
562840,free to play
562840,massively multiplayer
562840,rpg
496820,adventure
496820,indie
496820,early access
566010,adventure
566010,casual
566010,indie
566010,simulation
509980,adventure
509980,indie
509980,early access
577700,action
577700,casual
577700,indie
563289,casual
563289,indie
563289,simulation
582580,adventure
582580,casual
582580,indie
432890,action
432890,adventure
432890,indie
432890,rpg
432890,early access
500210,simulation
436520,action
436520,free to play
436520,indie
585160,adventure
585160,casual
585160,indie
556120,action
556120,adventure
556120,indie
556120,rpg
556120,strategy
556120,early access
568980,action
581400,action
581400,adventure
573290,adventure
573290,casual
573290,indie
573290,rpg
573290,simulation
571880,adventure
571880,indie
571880,rpg
571880,simulation
569840,action
569840,casual
569840,indie
585770,action
585770,indie
585770,strategy
585560,action
585560,adventure
585560,casual
585560,indie
565220,action
565220,rpg
528050,action
528050,rpg
586450,action
586450,adventure
586450,indie
586220,adventure
586220,free to play
586220,simulation
575590,casual
575590,indie
574880,casual
574880,free to play
574880,indie
574880,simulation
574880,strategy
576160,adventure
576160,casual
576160,indie
506460,rpg
584770,casual
584770,indie
580480,adventure
580480,casual
528450,indie
528450,strategy
341890,action
341890,indie
495280,rpg
571610,indie
571610,strategy
585740,action
585740,adventure
585740,indie
578560,adventure
578560,indie
578560,strategy
575680,casual
575680,indie
585830,indie
586570,action
586570,indie
528610,action
481600,adventure
481600,casual
481600,indie
481600,rpg
554600,adventure
554600,indie
554600,rpg
554600,strategy
586560,design &amp; illustration
586560,photo editing
586560,utilities
575500,adventure
575500,indie
575500,rpg
575500,strategy
575501,adventure
575501,indie
575501,rpg
575501,strategy
469790,action
469790,adventure
469790,casual
469790,indie
577840,action
577840,massively multiplayer
577840,rpg
440900,action
440900,adventure
440900,massively multiplayer
440900,rpg
440900,strategy
440900,early access
581430,action
581430,casual
581430,indie
581610,action
581610,adventure
581610,indie
581610,simulation
581610,strategy
573530,adventure
573530,indie
575510,adventure
575510,casual
575510,indie
577490,strategy
585780,action
585780,adventure
585780,indie
477730,indie
477730,rpg
477730,strategy
572010,action
572010,adventure
572010,indie
572010,early access
581890,adventure
581890,indie
426210,action
426210,indie
426210,rpg
426210,strategy
426210,early access
586090,action
586090,indie
586090,sports
514620,action
514620,indie
584760,indie
584760,rpg
584760,strategy
540340,action
540340,adventure
562480,adventure
562480,casual
505120,racing
505120,simulation
505120,sports
584700,action
584700,indie
572570,casual
572570,indie
572570,simulation
572570,strategy
572580,adventure
572580,casual
572580,strategy
571580,indie
582840,indie
582840,rpg
565660,action
565660,indie
584180,indie
584180,rpg
584180,strategy
584141,simulation
584141,strategy
561480,adventure
561480,indie
434310,adventure
434310,casual
434310,indie
503660,adventure
503660,casual
503660,indie
503660,strategy
536577,simulation
580700,casual
580700,indie
523210,casual
523210,indie
579100,adventure
579100,indie
579100,simulation
585130,adventure
585130,indie
585130,simulation
537380,casual
537380,indie
573010,adventure
573010,indie
573010,rpg
583760,action
583760,casual
583760,indie
521690,strategy
554570,adventure
554570,indie
554570,rpg
554570,early access
521650,strategy
521660,strategy
341050,adventure
341050,indie
534820,action
534820,casual
534820,free to play
534820,massively multiplayer
534820,rpg
534820,strategy
445220,action
445220,indie
445220,simulation
445220,early access
448290,action
448290,adventure
448290,indie
